,Predicted
0,7
1,0
2,1
3,5
4,4
5,7
6,7
7,6
8,2
9,0
10,7
11,7
12,7
13,7
14,0
15,3
16,6
17,7
18,7
19,6
20,6
21,0
22,7
23,7
24,7
25,7
26,7
27,4
28,6
29,5
30,7
31,0
32,3
33,3
34,7
35,3
36,7
37,2
38,5
39,1
40,7
41,4
42,4
43,0
44,4
45,7
46,7
47,2
48,0
49,0
50,4
51,5
52,7
53,1
54,7
55,3
56,7
57,7
58,7
59,5
60,6
61,5
62,2
63,7
64,4
65,7
66,7
67,6
68,7
69,7
70,5
71,7
72,3
73,7
74,5
75,2
76,2
77,5
78,7
79,2
80,3
81,5
82,0
83,7
84,6
85,7
86,5
87,5
88,5
89,5
90,2
91,7
92,2
93,4
94,6
95,5
96,5
97,7
98,6
99,7
100,7
101,7
102,7
103,6
104,7
105,0
106,7
107,0
108,0
109,0
110,7
111,6
112,7
113,6
114,7
115,5
116,4
117,7
118,7
119,3
120,7
121,3
122,2
123,2
124,7
125,7
126,4
127,7
128,7
129,7
130,5
131,7
132,3
133,2
134,7
135,5
136,7
137,2
138,1
139,7
140,5
141,5
142,0
143,7
144,4
145,7
146,7
147,6
148,2
149,7
150,7
151,3
152,7
153,2
154,7
155,5
156,3
157,7
158,4
159,4
160,7
161,4
162,6
163,7
164,4
165,7
166,0
167,7
168,7
169,0
170,3
171,6
172,7
173,5
174,3
175,7
176,6
177,7
178,0
179,2
180,4
181,5
182,4
183,4
184,0
185,7
186,2
187,0
188,7
189,7
190,4
191,7
192,7
193,7
194,1
195,7
196,4
197,0
198,7
199,3
200,7
201,7
202,7
203,4
204,0
205,7
206,7
207,7
208,4
209,7
210,0
211,1
212,7
213,4
214,3
215,7
216,7
217,7
218,7
219,7
220,1
221,4
222,0
223,7
224,7
225,7
226,2
227,6
228,0
229,7
230,7
231,4
232,7
233,0
234,7
235,7
236,0
237,4
238,4
239,7
240,5
241,7
242,7
243,7
244,3
245,5
246,5
247,4
248,7
249,0
250,7
251,1
252,7
253,0
254,7
255,7
256,5
257,5
258,5
259,2
260,5
261,7
262,6
263,7
264,7
265,5
266,7
267,4
268,7
269,7
270,6
271,2
272,7
273,7
274,7
275,2
276,6
277,7
278,7
279,6
280,2
281,4
282,1
283,4
284,5
285,7
286,2
287,4
288,6
289,7
290,6
291,7
292,7
293,2
294,7
295,5
296,5
297,7
298,7
299,5
300,7
301,7
302,0
303,5
304,7
305,7
306,7
307,7
308,7
309,7
310,3
311,7
312,4
313,7
314,2
315,3
316,7
317,7
318,6
319,7
320,7
321,2
322,5
323,5
324,7
325,4
326,2
327,4
328,2
329,1
330,7
331,0
332,5
333,7
334,2
335,7
336,0
337,4
338,0
339,4
340,0
341,7
342,2
343,4
344,7
345,4
346,3
347,7
348,3
349,4
350,5
351,7
352,4
353,5
354,7
355,7
356,6
357,7
358,7
359,7
360,4
361,7
362,7
363,0
364,7
365,7
366,6
367,7
368,0
369,7
370,7
371,7
372,5
373,0
374,0
375,5
376,1
377,7
378,2
379,7
380,3
381,6
382,4
383,7
384,4
385,7
386,7
387,7
388,7
389,4
390,7
391,2
392,5
393,5
394,3
395,0
396,7
397,7
398,0
399,4
400,7
401,2
402,1
403,1
404,5
405,4
406,5
407,2
408,7
409,3
410,7
411,7
412,7
413,7
414,7
415,7
416,2
417,5
418,7
419,7
420,7
421,6
422,0
423,3
424,7
425,7
426,5
427,2
428,7
429,7
430,7
431,6
432,7
433,7
434,6
435,7
436,0
437,0
438,2
439,7
440,4
441,7
442,7
443,7
444,7
445,7
446,2
447,7
448,3
449,7
450,7
451,2
452,2
453,7
454,7
455,7
456,7
457,3
458,7
459,2
460,7
461,1
462,6
463,3
464,6
465,7
466,0
467,7
468,7
469,3
470,5
471,2
472,5
473,3
474,7
475,7
476,0
477,7
478,7
479,0
480,3
481,7
482,4
483,7
484,4
485,5
486,7
487,7
488,7
489,7
490,6
491,7
492,7
493,7
494,0
495,6
496,7
497,7
498,7
499,5
500,7
501,1
502,3
503,5
504,5
505,7
506,7
507,7
508,7
509,2
510,7
511,7
512,4
513,3
514,0
515,7
516,7
517,1
518,4
519,7
520,7
521,7
522,7
523,7
524,7
525,3
526,0
527,2
528,3
529,7
530,7
531,0
532,7
533,5
534,2
535,4
536,2
537,7
538,7
539,7
540,7
541,4
542,5
543,7
544,5
545,7
546,7
547,6
548,3
549,7
550,5
551,1
552,4
553,0
554,5
555,0
556,4
557,7
558,4
559,0
560,6
561,7
562,3
563,7
564,7
565,6
566,7
567,7
568,3
569,5
570,7
571,0
572,7
573,7
574,7
575,4
576,7
577,7
578,3
579,7
580,4
581,3
582,7
583,6
584,7
585,4
586,7
587,3
588,6
589,7
590,7
591,6
592,4
593,5
594,7
595,7
596,4
597,5
598,7
599,6
600,5
601,7
602,3
603,7
604,7
605,5
606,7
607,7
608,7
609,0
610,3
611,7
612,7
613,7
614,1
615,7
616,7
617,6
618,0
619,0
620,7
621,6
622,7
623,7
624,2
625,7
626,7
627,7
628,2
629,1
630,7
631,6
632,1
633,7
634,7
635,2
636,2
637,7
638,7
639,4
640,0
641,7
642,7
643,1
644,7
645,7
646,7
647,2
648,7
649,7
650,5
651,7
652,7
653,7
654,7
655,0
656,7
657,7
658,7
659,7
660,6
661,7
662,5
663,4
664,7
665,7
666,7
667,5
668,7
669,7
670,7
671,5
672,7
673,4
674,7
675,7
676,7
677,7
678,4
679,6
680,7
681,5
682,4
683,1
684,4
685,2
686,0
687,5
688,7
689,7
690,7
691,7
692,7
693,7
694,2
695,4
696,7
697,7
698,0
699,7
700,5
701,5
702,4
703,4
704,0
705,5
706,6
707,7
708,2
709,4
710,7
711,7
712,5
713,7
714,7
715,7
716,0
717,7
718,5
719,1
720,7
721,7
722,6
723,7
724,5
725,3
726,1
727,7
728,4
729,4
730,1
731,0
732,0
733,1
734,3
735,7
736,7
737,7
738,5
739,6
740,3
741,5
742,7
743,0
744,0
745,0
746,7
747,0
748,6
749,7
750,7
751,5
752,6
753,2
754,4
755,7
756,5
757,4
758,5
759,7
760,3
761,5
762,0
763,4
764,5
765,5
766,7
767,7
768,7
769,1
770,7
771,7
772,4
773,7
774,0
775,4
776,7
777,7
778,7
779,7
780,7
781,2
782,0
783,6
784,5
785,7
786,5
787,3
788,5
789,7
790,7
791,3
792,7
793,5
794,4
795,7
796,0
797,7
798,6
799,7
800,7
801,3
802,7
803,7
804,0
805,0
806,1
807,2
808,7
809,7
810,5
811,6
812,7
813,5
814,1
815,2
816,4
817,2
818,7
819,7
820,0
821,7
822,7
823,0
824,5
825,6
826,4
827,7
828,7
829,4
830,7
831,7
832,6
833,7
834,2
835,2
836,2
837,7
838,4
839,5
840,4
841,7
842,7
843,0
844,7
845,4
846,7
847,7
848,7
849,7
850,6
851,7
852,4
853,3
854,7
855,7
856,7
857,4
858,7
859,2
860,7
861,5
862,2
863,6
864,3
865,7
866,7
867,5
868,5
869,1
870,7
871,0
872,6
873,6
874,7
875,7
876,7
877,7
878,0
879,3
880,1
881,7
882,7
883,5
884,7
885,7
886,1
887,0
888,7
889,1
890,7
891,7
892,5
893,0
894,7
895,7
896,4
897,4
898,4
899,2
900,2
901,6
902,7
903,7
904,5
905,7
906,4
907,4
908,4
909,3
910,7
911,7
912,6
913,3
914,3
915,6
916,7
917,6
918,7
919,7
920,7
921,4
922,7
923,4
924,7
925,7
926,6
927,7
928,3
929,7
930,2
931,7
932,2
933,0
934,7
935,2
936,7
937,7
938,4
939,6
940,2
941,7
942,7
943,7
944,7
945,4
946,7
947,7
948,7
949,3
950,3
951,2
952,4
953,0
954,7
955,7
956,7
957,3
958,7
959,4
960,5
961,4
962,7
963,2
964,7
965,4
966,5
967,3
968,7
969,7
970,7
971,5
972,7
973,7
974,7
975,3
976,7
977,4
978,7
979,2
980,0
981,4
982,7
983,0
984,6
985,4
986,7
987,7
988,7
989,7
990,5
991,7
992,3
993,4
994,3
995,7
996,7
997,7
998,7
999,7
1000,6
1001,0
1002,7
1003,7
1004,0
1005,7
1006,5
1007,3
1008,7
1009,1
1010,7
1011,7
1012,7
1013,7
1014,7
1015,5
1016,7
1017,3
1018,6
1019,7
1020,7
1021,7
1022,7
1023,6
1024,7
1025,4
1026,7
1027,4
1028,1
1029,1
1030,4
1031,7
1032,3
1033,7
1034,1
1035,4
1036,7
1037,1
1038,2
1039,0
1040,4
1041,7
1042,2
1043,4
1044,4
1045,4
1046,3
1047,7
1048,0
1049,7
1050,7
1051,1
1052,7
1053,6
1054,0
1055,5
1056,7
1057,6
1058,4
1059,5
1060,7
1061,5
1062,7
1063,1
1064,4
1065,6
1066,5
1067,6
1068,3
1069,1
1070,4
1071,2
1072,7
1073,7
1074,7
1075,7
1076,4
1077,5
1078,7
1079,2
1080,7
1081,5
1082,2
1083,5
1084,6
1085,0
1086,6
1087,7
1088,6
1089,2
1090,7
1091,7
1092,7
1093,3
1094,7
1095,4
1096,1
1097,7
1098,6
1099,7
1100,7
1101,7
1102,3
1103,3
1104,4
1105,2
1106,0
1107,7
1108,7
1109,7
1110,7
1111,4
1112,0
1113,7
1114,1
1115,7
1116,1
1117,7
1118,7
1119,7
1120,2
1121,7
1122,5
1123,0
1124,4
1125,0
1126,7
1127,5
1128,4
1129,0
1130,2
1131,0
1132,6
1133,5
1134,7
1135,6
1136,4
1137,2
1138,4
1139,2
1140,4
1141,3
1142,7
1143,7
1144,7
1145,2
1146,7
1147,3
1148,2
1149,0
1150,7
1151,7
1152,4
1153,5
1154,5
1155,7
1156,7
1157,7
1158,6
1159,7
1160,6
1161,7
1162,7
1163,0
1164,6
1165,6
1166,1
1167,4
1168,5
1169,2
1170,3
1171,3
1172,7
1173,2
1174,5
1175,6
1176,0
1177,5
1178,6
1179,7
1180,5
1181,5
1182,5
1183,7
1184,4
1185,0
1186,3
1187,7
1188,7
1189,6
1190,2
1191,3
1192,7
1193,0
1194,5
1195,7
1196,3
1197,4
1198,4
1199,2
1200,1
1201,7
1202,7
1203,4
1204,4
1205,7
1206,7
1207,7
1208,7
1209,0
1210,3
1211,7
1212,5
1213,0
1214,7
1215,4
1216,0
1217,4
1218,2
1219,0
1220,4
1221,6
1222,7
1223,6
1224,0
1225,6
1226,1
1227,7
1228,4
1229,1
1230,0
1231,7
1232,7
1233,1
1234,4
1235,7
1236,7
1237,7
1238,7
1239,7
1240,7
1241,0
1242,5
1243,3
1244,7
1245,7
1246,3
1247,7
1248,7
1249,7
1250,7
1251,7
1252,3
1253,7
1254,0
1255,0
1256,4
1257,7
1258,7
1259,2
1260,7
1261,5
1262,2
1263,6
1264,7
1265,7
1266,3
1267,3
1268,5
1269,1
1270,0
1271,7
1272,4
1273,7
1274,3
1275,7
1276,7
1277,7
1278,7
1279,7
1280,7
1281,7
1282,0
1283,5
1284,6
1285,7
1286,4
1287,7
1288,0
1289,0
1290,1
1291,5
1292,7
1293,0
1294,7
1295,7
1296,0
1297,4
1298,7
1299,2
1300,7
1301,4
1302,7
1303,5
1304,6
1305,7
1306,4
1307,4
1308,7
1309,7
1310,5
1311,0
1312,7
1313,7
1314,7
1315,7
1316,4
1317,5
1318,1
1319,0
1320,7
1321,1
1322,0
1323,7
1324,0
1325,0
1326,1
1327,7
1328,7
1329,4
1330,4
1331,7
1332,7
1333,7
1334,7
1335,6
1336,7
1337,6
1338,6
1339,7
1340,7
1341,4
1342,7
1343,4
1344,7
1345,7
1346,7
1347,4
1348,4
1349,7
1350,7
1351,7
1352,4
1353,7
1354,5
1355,4
1356,3
1357,7
1358,7
1359,0
1360,2
1361,5
1362,4
1363,2
1364,7
1365,7
1366,4
1367,7
1368,7
1369,7
1370,0
1371,7
1372,4
1373,7
1374,4
1375,4
1376,5
1377,0
1378,0
1379,2
1380,7
1381,7
1382,5
1383,1
1384,5
1385,7
1386,7
1387,7
1388,7
1389,7
1390,7
1391,6
1392,0
1393,5
1394,7
1395,2
1396,4
1397,1
1398,7
1399,7
1400,0
1401,0
1402,3
1403,1
1404,7
1405,7
1406,0
1407,7
1408,3
1409,3
1410,5
1411,4
1412,7
1413,7
1414,7
1415,7
1416,0
1417,0
1418,7
1419,7
1420,1
1421,4
1422,7
1423,7
1424,3
1425,7
1426,7
1427,7
1428,7
1429,6
1430,7
1431,7
1432,0
1433,7
1434,7
1435,7
1436,5
1437,7
1438,4
1439,7
1440,7
1441,7
1442,2
1443,1
1444,6
1445,7
1446,7
1447,7
1448,3
1449,7
1450,7
1451,7
1452,7
1453,7
1454,7
1455,4
1456,7
1457,1
1458,7
1459,4
1460,0
1461,3
1462,7
1463,7
1464,7
1465,7
1466,6
1467,7
1468,4
1469,4
1470,7
1471,7
1472,7
1473,7
1474,0
1475,3
1476,5
1477,1
1478,0
1479,7
1480,7
1481,2
1482,7
1483,0
1484,7
1485,5
1486,5
1487,1
1488,7
1489,6
1490,7
1491,7
1492,7
1493,4
1494,4
1495,7
1496,2
1497,7
1498,7
1499,5
1500,3
1501,4
1502,7
1503,0
1504,2
1505,2
1506,7
1507,4
1508,4
1509,7
1510,0
1511,2
1512,7
1513,7
1514,7
1515,0
1516,6
1517,5
1518,7
1519,4
1520,0
1521,3
1522,7
1523,7
1524,1
1525,6
1526,7
1527,0
1528,7
1529,6
1530,7
1531,6
1532,7
1533,7
1534,6
1535,3
1536,2
1537,7
1538,7
1539,7
1540,0
1541,7
1542,4
1543,0
1544,3
1545,4
1546,4
1547,6
1548,7
1549,5
1550,4
1551,6
1552,0
1553,5
1554,4
1555,7
1556,7
1557,3
1558,2
1559,0
1560,7
1561,7
1562,5
1563,5
1564,7
1565,3
1566,2
1567,5
1568,5
1569,6
1570,0
1571,0
1572,7
1573,6
1574,0
1575,4
1576,2
1577,7
1578,3
1579,0
1580,5
1581,4
1582,2
1583,0
1584,7
1585,5
1586,7
1587,7
1588,7
1589,4
1590,7
1591,7
1592,7
1593,3
1594,4
1595,7
1596,7
1597,7
1598,2
1599,5
1600,5
1601,5
1602,7
1603,7
1604,7
1605,7
1606,0
1607,7
1608,7
1609,3
1610,6
1611,1
1612,6
1613,7
1614,2
1615,5
1616,4
1617,0
1618,4
1619,7
1620,0
1621,7
1622,0
1623,7
1624,7
1625,7
1626,7
1627,2
1628,7
1629,7
1630,7
1631,7
1632,7
1633,4
1634,7
1635,7
1636,2
1637,6
1638,5
1639,0
1640,0
1641,2
1642,2
1643,7
1644,2
1645,4
1646,0
1647,4
1648,3
1649,7
1650,7
1651,7
1652,2
1653,5
1654,1
1655,3
1656,7
1657,7
1658,7
1659,5
1660,0
1661,7
1662,5
1663,4
1664,2
1665,7
1666,7
1667,0
1668,3
1669,6
1670,4
1671,7
1672,6
1673,7
1674,7
1675,4
1676,5
1677,1
1678,6
1679,7
1680,7
1681,4
1682,5
1683,4
1684,4
1685,0
1686,7
1687,7
1688,7
1689,7
1690,7
1691,5
1692,5
1693,2
1694,7
1695,0
1696,5
1697,7
1698,3
1699,7
1700,7
1701,7
1702,7
1703,5
1704,5
1705,7
1706,6
1707,7
1708,7
1709,7
1710,4
1711,7
1712,7
1713,4
1714,1
1715,7
1716,4
1717,7
1718,6
1719,2
1720,0
1721,0
1722,7
1723,6
1724,7
1725,7
1726,4
1727,6
1728,4
1729,4
1730,0
1731,3
1732,3
1733,4
1734,0
1735,7
1736,2
1737,2
1738,3
1739,7
1740,3
1741,7
1742,0
1743,4
1744,7
1745,7
1746,7
1747,6
1748,7
1749,7
1750,7
1751,5
1752,0
1753,3
1754,3
1755,7
1756,7
1757,7
1758,4
1759,7
1760,2
1761,5
1762,6
1763,0
1764,5
1765,5
1766,7
1767,5
1768,0
1769,5
1770,7
1771,5
1772,4
1773,5
1774,7
1775,7
1776,7
1777,7
1778,7
1779,7
1780,7
1781,7
1782,5
1783,7
1784,4
1785,7
1786,7
1787,7
1788,7
1789,6
1790,6
1791,4
1792,7
1793,7
1794,2
1795,7
1796,2
1797,7
1798,7
1799,7
1800,3
1801,4
1802,7
1803,7
1804,0
1805,7
1806,0
1807,7
1808,0
1809,7
1810,7
1811,7
1812,5
1813,3
1814,7
1815,4
1816,3
1817,3
1818,5
1819,7
1820,2
1821,7
1822,5
1823,7
1824,0
1825,7
1826,3
1827,4
1828,4
1829,6
1830,0
1831,7
1832,5
1833,7
1834,7
1835,3
1836,7
1837,5
1838,1
1839,7
1840,3
1841,4
1842,5
1843,5
1844,7
1845,7
1846,6
1847,3
1848,7
1849,2
1850,5
1851,7
1852,5
1853,0
1854,7
1855,5
1856,5
1857,3
1858,5
1859,5
1860,7
1861,7
1862,7
1863,7
1864,7
1865,7
1866,7
1867,7
1868,7
1869,3
1870,5
1871,7
1872,0
1873,5
1874,4
1875,4
1876,7
1877,7
1878,1
1879,7
1880,7
1881,4
1882,5
1883,7
1884,2
1885,1
1886,0
1887,7
1888,1
1889,2
1890,7
1891,1
1892,7
1893,7
1894,7
1895,7
1896,7
1897,5
1898,1
1899,7
1900,7
1901,6
1902,1
1903,7
1904,7
1905,7
1906,7
1907,4
1908,5
1909,7
1910,6
1911,7
1912,7
1913,4
1914,0
1915,2
1916,6
1917,7
1918,6
1919,7
1920,5
1921,0
1922,7
1923,7
1924,7
1925,7
1926,5
1927,6
1928,6
1929,7
1930,2
1931,7
1932,7
1933,7
1934,4
1935,7
1936,2
1937,4
1938,7
1939,4
1940,5
1941,7
1942,0
1943,6
1944,7
1945,2
1946,0
1947,5
1948,7
1949,3
1950,4
1951,7
1952,7
1953,7
1954,7
1955,0
1956,7
1957,6
1958,2
1959,7
1960,1
1961,6
1962,6
1963,7
1964,3
1965,2
1966,7
1967,2
1968,7
1969,7
1970,6
1971,4
1972,1
1973,7
1974,4
1975,7
1976,0
1977,6
1978,5
1979,7
1980,7
1981,4
1982,6
1983,7
1984,2
1985,0
1986,4
1987,7
1988,7
1989,7
1990,7
1991,4
1992,7
1993,7
1994,4
1995,0
1996,7
1997,5
1998,5
