,Predicted
0,7
1,7
2,1
3,5
4,4
5,7
6,7
7,7
8,2
9,0
10,7
11,7
12,7
13,7
14,7
15,3
16,6
17,0
18,7
19,6
20,6
21,0
22,7
23,7
24,7
25,2
26,7
27,3
28,6
29,5
30,7
31,7
32,3
33,3
34,7
35,7
36,7
37,2
38,5
39,7
40,7
41,4
42,4
43,0
44,0
45,7
46,7
47,2
48,0
49,0
50,5
51,5
52,7
53,1
54,7
55,3
56,7
57,7
58,7
59,5
60,6
61,5
62,2
63,7
64,7
65,7
66,7
67,6
68,7
69,7
70,7
71,7
72,3
73,7
74,5
75,2
76,2
77,5
78,7
79,2
80,3
81,5
82,0
83,7
84,6
85,3
86,5
87,5
88,5
89,5
90,2
91,7
92,2
93,4
94,6
95,5
96,5
97,7
98,6
99,7
100,7
101,7
102,7
103,6
104,5
105,7
106,7
107,0
108,0
109,7
110,7
111,6
112,7
113,6
114,0
115,5
116,4
117,7
118,7
119,3
120,7
121,2
122,7
123,2
124,7
125,7
126,4
127,7
128,7
129,7
130,5
131,7
132,2
133,2
134,7
135,5
136,7
137,2
138,7
139,7
140,5
141,5
142,7
143,7
144,1
145,0
146,7
147,7
148,7
149,7
150,0
151,7
152,3
153,2
154,7
155,5
156,3
157,3
158,6
159,4
160,7
161,3
162,7
163,7
164,4
165,7
166,0
167,7
168,7
169,0
170,3
171,6
172,7
173,5
174,3
175,7
176,6
177,7
178,7
179,7
180,5
181,5
182,5
183,4
184,7
185,0
186,2
187,0
188,7
189,7
190,7
191,7
192,7
193,7
194,1
195,7
196,4
197,0
198,4
199,3
200,7
201,7
202,2
203,5
204,7
205,7
206,3
207,7
208,4
209,7
210,7
211,1
212,7
213,5
214,3
215,4
216,7
217,0
218,7
219,7
220,1
221,4
222,0
223,7
224,7
225,7
226,2
227,6
228,7
229,5
230,7
231,4
232,2
233,0
234,7
235,7
236,5
237,4
238,4
239,7
240,5
241,7
242,7
243,7
244,3
245,5
246,5
247,7
248,5
249,0
250,7
251,1
252,7
253,0
254,7
255,7
256,5
257,4
258,5
259,2
260,5
261,7
262,6
263,7
264,7
265,5
266,5
267,4
268,5
269,7
270,6
271,2
272,7
273,7
274,7
275,2
276,6
277,7
278,7
279,6
280,2
281,4
282,1
283,7
284,5
285,0
286,7
287,4
288,6
289,7
290,6
291,7
292,7
293,2
294,7
295,5
296,7
297,7
298,7
299,7
300,7
301,2
302,0
303,5
304,7
305,7
306,7
307,7
308,7
309,0
310,3
311,7
312,7
313,5
314,2
315,3
316,7
317,7
318,6
319,7
320,7
321,2
322,5
323,5
324,7
325,7
326,7
327,7
328,4
329,1
330,7
331,0
332,5
333,7
334,7
335,7
336,7
337,4
338,0
339,7
340,0
341,7
342,7
343,4
344,7
345,4
346,3
347,5
348,3
349,7
350,5
351,7
352,4
353,5
354,7
355,7
356,6
357,7
358,0
359,7
360,4
361,7
362,7
363,0
364,7
365,7
366,6
367,7
368,0
369,7
370,2
371,7
372,5
373,4
374,7
375,5
376,1
377,7
378,2
379,7
380,7
381,6
382,7
383,7
384,7
385,7
386,7
387,7
388,7
389,7
390,7
391,2
392,5
393,5
394,3
395,0
396,7
397,7
398,0
399,7
400,7
401,7
402,1
403,1
404,5
405,6
406,7
407,2
408,6
409,3
410,7
411,5
412,7
413,7
414,7
415,0
416,2
417,5
418,7
419,7
420,7
421,5
422,0
423,3
424,7
425,5
426,5
427,2
428,7
429,6
430,7
431,7
432,7
433,7
434,6
435,7
436,0
437,7
438,2
439,7
440,7
441,7
442,7
443,7
444,7
445,7
446,7
447,7
448,3
449,7
450,7
451,2
452,2
453,7
454,7
455,7
456,0
457,3
458,7
459,2
460,7
461,5
462,7
463,7
464,6
465,7
466,0
467,7
468,7
469,3
470,5
471,2
472,5
473,7
474,5
475,7
476,0
477,7
478,7
479,5
480,3
481,7
482,7
483,7
484,4
485,5
486,7
487,7
488,7
489,7
490,6
491,7
492,7
493,7
494,7
495,6
496,7
497,7
498,5
499,5
500,7
501,7
502,3
503,5
504,5
505,7
506,7
507,7
508,7
509,3
510,7
511,7
512,7
513,3
514,0
515,7
516,5
517,1
518,7
519,7
520,3
521,7
522,7
523,7
524,3
525,3
526,0
527,2
528,5
529,7
530,7
531,0
532,1
533,5
534,2
535,7
536,2
537,7
538,7
539,7
540,7
541,7
542,5
543,7
544,7
545,0
546,7
547,6
548,3
549,7
550,5
551,1
552,4
553,1
554,5
555,0
556,4
557,7
558,7
559,0
560,7
561,7
562,3
563,7
564,5
565,5
566,7
567,7
568,3
569,5
570,7
571,7
572,7
573,7
574,7
575,7
576,5
577,7
578,7
579,7
580,4
581,3
582,7
583,6
584,7
585,4
586,7
587,3
588,6
589,7
590,7
591,6
592,7
593,7
594,7
595,7
596,4
597,5
598,7
599,6
600,5
601,7
602,7
603,0
604,7
605,5
606,7
607,7
608,7
609,0
610,3
611,7
612,7
613,7
614,1
615,7
616,7
617,6
618,0
619,0
620,7
621,6
622,7
623,7
624,2
625,7
626,7
627,7
628,7
629,1
630,0
631,6
632,1
633,7
634,0
635,2
636,7
637,7
638,7
639,7
640,0
641,5
642,7
643,7
644,7
645,7
646,7
647,2
648,7
649,7
650,5
651,5
652,7
653,7
654,7
655,0
656,7
657,5
658,5
659,7
660,6
661,7
662,0
663,4
664,7
665,7
666,7
667,5
668,7
669,7
670,7
671,5
