,Predicted
0,0
1,4
2,1
3,4
4,3
5,4
6,7
7,4
8,2
9,0
10,4
11,7
12,3
13,4
14,3
15,1
16,6
17,0
18,0
19,6
20,6
21,2
22,4
23,3
24,3
25,2
26,4
27,3
28,6
29,5
30,5
31,4
32,3
33,4
34,7
35,6
36,4
37,3
38,4
39,1
40,7
41,4
42,2
43,0
44,2
45,1
46,7
47,4
48,4
49,0
50,4
51,4
52,3
53,1
54,4
55,3
56,4
57,4
58,4
59,5
60,6
61,0
62,2
63,0
64,6
65,7
66,1
67,6
68,7
69,4
70,5
71,4
72,2
73,4
74,0
75,2
76,2
77,2
78,4
79,3
80,3
81,1
82,0
83,2
84,7
85,2
86,0
87,4
88,5
89,4
90,2
91,6
92,2
93,4
94,4
95,5
96,6
97,3
98,6
99,4
100,4
101,4
102,6
103,6
104,4
105,0
106,4
107,3
108,0
109,4
110,4
111,6
112,4
113,6
114,4
115,4
116,0
117,4
118,3
119,2
120,4
121,2
122,4
123,4
124,4
125,7
126,4
127,7
128,4
129,4
130,4
131,7
132,2
133,2
134,4
135,1
136,2
137,2
138,3
139,4
140,5
141,4
142,1
143,7
144,1
145,1
146,1
147,4
148,2
149,2
150,0
151,6
152,2
153,1
154,0
155,4
156,3
157,4
158,4
159,4
160,4
161,1
162,5
163,4
164,3
165,0
166,4
167,3
168,4
169,1
170,4
171,6
172,7
173,4
174,4
175,2
176,6
177,3
178,0
179,4
180,4
181,5
182,1
183,4
184,3
185,1
186,2
187,3
188,0
189,4
190,7
191,7
192,4
193,0
194,1
195,4
196,4
197,4
198,0
199,0
200,4
201,7
202,7
203,4
204,4
205,4
206,3
207,2
208,4
209,3
210,4
211,1
212,4
213,5
214,3
215,5
216,1
217,4
218,0
219,7
220,1
221,2
222,4
223,3
224,6
225,4
226,3
227,6
228,0
229,4
230,5
231,4
232,1
233,2
234,7
235,4
236,0
237,4
238,4
239,4
240,4
241,1
242,4
243,3
244,2
245,0
246,4
247,4
248,1
249,0
250,7
251,1
252,4
253,4
254,7
255,4
256,4
257,4
258,4
259,0
260,4
261,4
262,4
263,4
264,6
265,5
266,7
267,4
268,4
269,7
270,0
271,2
272,2
273,7
274,6
275,4
276,6
277,7
278,1
279,6
280,1
281,4
282,4
283,4
284,0
285,4
286,4
287,4
288,6
289,7
290,4
291,4
292,5
293,2
294,2
295,0
296,4
297,7
298,1
299,6
300,4
301,0
302,4
303,0
304,2
305,3
306,7
307,7
308,3
309,5
310,3
311,3
312,0
313,5
314,2
315,1
316,0
317,4
318,5
319,3
320,1
321,4
322,4
323,6
324,4
325,4
326,4
327,4
328,4
329,1
330,4
331,0
332,4
333,4
334,4
335,3
336,4
337,3
338,4
339,4
340,1
341,2
342,4
343,4
344,4
345,4
346,3
347,0
348,3
349,3
350,4
351,3
352,4
353,6
354,4
355,3
356,6
357,6
358,0
359,7
360,4
361,3
362,4
363,4
364,4
365,4
366,4
367,4
368,4
369,4
370,4
371,4
372,4
373,4
374,0
375,0
376,1
377,4
378,2
379,4
380,3
381,4
382,3
383,7
384,4
385,3
386,4
387,4
388,4
389,2
390,1
391,4
392,4
393,2
394,1
395,3
396,0
397,1
398,5
399,2
400,4
401,4
402,1
403,1
404,4
405,4
406,4
407,2
408,6
409,2
410,7
411,4
412,4
413,0
414,0
415,4
416,2
417,5
418,0
419,3
420,2
421,4
422,0
423,2
424,4
425,4
426,4
427,4
428,5
429,7
430,4
431,1
432,7
433,7
434,4
435,4
436,4
437,0
438,4
439,4
440,4
441,4
442,6
443,4
444,4
445,4
446,2
447,3
448,2
449,0
450,4
451,2
452,4
453,7
454,4
455,1
456,4
457,4
458,1
459,4
460,6
461,4
462,1
463,1
464,6
465,3
466,0
467,4
468,4
469,3
470,4
471,4
472,4
473,4
474,4
475,2
476,4
477,3
478,4
479,0
480,3
481,3
482,4
483,4
484,1
485,5
486,4
487,5
488,2
489,1
490,6
491,2
492,0
493,7
494,3
495,4
496,4
497,2
498,4
499,0
500,3
501,6
502,5
503,4
504,4
505,4
506,4
507,1
508,4
509,3
510,0
511,4
512,5
513,4
514,0
515,4
516,0
517,1
518,3
519,3
520,4
521,4
522,6
523,4
524,3
525,4
526,0
527,2
528,1
529,4
530,2
531,0
532,4
533,5
534,1
535,7
536,4
537,4
538,4
539,1
540,4
541,4
542,4
543,0
544,4
545,1
546,7
547,6
548,4
549,7
550,5
551,1
552,4
553,1
554,4
555,5
556,4
557,2
558,3
559,4
560,6
561,4
562,2
563,1
564,5
565,6
566,1
567,1
568,4
569,2
570,4
571,0
572,7
573,3
574,2
575,4
576,4
577,2
578,5
579,7
580,4
581,2
582,7
583,4
584,0
585,4
586,4
587,4
588,6
589,0
590,4
591,6
592,4
593,7
594,4
595,4
596,3
597,4
598,4
599,6
600,5
601,7
602,1
603,4
604,7
605,4
606,3
