,Predicted
0,4
1,7
2,5
3,5
4,4
5,7
6,7
7,7
8,2
9,0
10,7
11,7
12,5
13,7
14,3
15,3
16,6
17,0
18,7
19,6
20,6
21,7
22,7
23,7
24,7
25,3
26,7
27,7
28,6
29,5
30,5
31,7
32,3
33,3
34,7
35,7
36,7
37,3
38,5
39,1
40,7
41,4
42,7
43,0
44,0
45,7
46,7
47,2
48,0
49,7
50,4
51,5
52,7
53,1
54,7
55,3
56,7
57,7
58,7
59,5
60,7
61,5
62,2
63,0
64,6
65,7
66,7
67,6
68,7
69,7
70,7
71,7
72,3
73,7
74,5
75,2
76,2
77,5
78,0
79,2
80,3
81,5
82,0
83,7
84,7
85,3
86,5
87,5
88,5
89,5
90,2
91,7
92,2
93,4
94,6
95,5
96,5
97,7
98,6
99,7
100,7
101,7
102,6
103,6
104,5
105,7
106,7
107,0
108,5
109,0
110,2
111,6
112,7
113,6
114,0
115,5
116,4
117,5
118,7
119,3
120,3
121,2
122,2
123,7
124,7
125,7
126,4
127,7
128,7
129,7
130,5
131,7
132,2
133,3
134,2
135,5
136,7
137,7
138,7
139,7
140,5
141,5
142,0
143,7
144,1
145,0
146,7
147,7
148,7
149,2
150,0
151,7
152,3
153,2
154,7
155,5
156,3
157,7
158,5
159,4
160,5
161,3
162,7
163,7
164,4
165,7
166,0
167,7
168,7
169,0
170,3
171,6
172,7
173,5
174,5
175,7
176,6
177,7
178,7
179,3
180,4
181,7
182,1
183,4
184,7
185,1
186,2
187,0
188,7
189,7
190,7
191,7
192,5
193,5
194,1
195,7
196,4
197,0
198,7
199,5
200,7
201,7
202,2
203,5
204,7
205,7
206,7
207,7
208,4
209,3
210,7
211,1
212,7
213,5
214,7
215,0
216,5
217,0
218,7
219,7
220,1
221,4
222,3
223,7
224,5
225,7
226,2
227,6
228,7
229,5
230,7
231,4
232,7
233,0
234,7
235,7
236,0
237,4
238,4
239,3
240,5
241,7
242,7
243,7
244,3
245,5
246,5
247,7
248,5
249,0
250,7
251,1
252,7
253,0
254,7
255,7
256,5
257,4
258,5
259,2
260,5
261,7
262,6
263,7
264,6
265,5
266,5
267,4
268,5
269,7
270,6
271,2
272,7
273,7
274,7
275,2
276,6
277,7
278,7
279,6
280,7
281,1
282,1
283,5
284,5
285,0
286,7
287,4
288,6
289,7
290,5
291,7
292,7
293,2
294,7
295,5
296,7
297,7
298,1
299,6
300,7
301,2
302,0
303,5
304,7
305,7
306,7
307,7
308,7
309,0
310,7
311,7
312,7
313,5
314,2
315,7
316,7
317,7
318,6
319,3
320,7
321,2
322,5
323,5
324,7
325,4
326,2
327,7
328,7
329,1
330,7
331,0
332,5
333,7
334,7
335,7
336,0
337,4
338,7
339,7
340,0
341,7
342,7
343,7
344,7
345,4
346,3
347,5
348,3
349,7
350,7
351,7
352,4
353,5
354,7
355,7
356,6
357,7
358,0
359,7
360,4
361,7
362,7
363,5
364,7
365,7
366,7
367,7
368,0
369,7
370,7
371,7
372,5
373,4
374,7
375,5
376,1
377,7
378,2
379,7
380,3
381,6
382,7
383,7
384,7
385,0
386,7
387,7
388,7
389,7
390,7
391,2
392,5
393,5
394,7
395,0
396,7
397,7
398,0
399,7
400,7
401,2
402,1
403,1
404,5
405,4
406,4
407,2
408,6
409,2
410,7
