,Predicted
0,4
1,0
2,1
3,6
4,4
5,7
6,7
7,1
8,2
9,0
10,7
11,7
12,5
13,0
14,3
15,3
16,6
17,0
18,0
19,6
20,6
21,0
22,0
23,7
24,3
25,2
26,0
27,3
28,6
29,5
30,0
31,0
32,3
33,3
34,7
35,0
36,7
37,2
38,0
39,1
40,7
41,0
42,4
43,0
44,3
45,3
46,7
47,2
48,0
49,2
50,0
51,6
52,7
53,1
54,0
55,3
56,0
57,7
58,0
59,5
60,6
61,4
62,2
63,2
64,6
65,7
66,0
67,6
68,7
69,3
70,7
71,3
72,3
73,5
74,5
75,2
76,2
77,0
78,0
79,2
80,3
81,5
82,0
83,3
84,6
85,3
86,0
87,0
88,5
89,5
90,2
91,7
92,2
93,4
94,6
95,5
96,6
97,2
98,6
99,4
100,0
101,0
102,6
103,6
104,3
105,0
106,7
107,0
108,0
109,0
110,2
111,6
112,1
113,6
114,3
115,5
116,4
117,0
118,7
119,3
120,3
121,2
122,2
123,2
124,7
125,7
126,4
127,7
128,0
129,0
130,5
131,7
132,2
133,3
134,2
135,5
136,2
137,3
138,3
139,1
140,5
141,5
142,3
143,7
144,1
145,0
146,0
147,6
148,3
149,2
150,0
151,0
152,3
153,2
154,0
155,5
156,3
157,3
158,6
159,0
160,5
161,3
162,6
163,0
164,4
165,0
166,0
167,7
168,5
169,0
170,3
171,6
172,7
173,5
174,1
175,3
176,6
177,7
178,3
179,3
180,2
181,6
182,1
183,4
184,4
185,0
186,2
187,0
188,7
189,3
190,0
191,7
192,0
193,5
194,1
195,0
196,4
197,0
198,4
199,3
200,7
201,7
202,2
203,0
204,0
205,1
206,3
207,7
208,4
209,3
210,3
211,1
212,5
213,5
214,3
215,0
216,7
217,0
218,0
219,7
220,1
221,4
222,0
223,3
224,6
225,7
226,2
227,0
228,0
229,6
230,6
231,4
232,0
233,0
234,7
235,5
236,0
237,4
238,4
239,2
240,5
241,1
242,0
243,3
244,3
245,0
246,5
247,4
248,0
249,0
250,7
251,1
252,3
253,0
254,7
255,5
256,5
257,4
258,5
259,2
260,5
261,7
262,6
263,0
264,6
265,5
266,5
267,4
268,5
269,7
